2025-08-15 08:54:49 INFO Starting training with configuration: {'model': {'name': 'unet', 'encoder_name': 'resnet50', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}, 'dataset': {'root': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers', 'patch_size': [512, 512], 'stride': [256, 256], 'num_patches': 40, 'num_workers': 4, 'positive_ratio': 0.8, 'fg_threshold': 0.04, 'feature_dirs': {'image': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/enhanced_images', 'mask': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/masks', 'distance': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/distance_maps_pt'}}, 'train': {'batch_size': 32, 'num_epochs': 50, 'learning_rate': 0.001, 'accumulation_steps': 1, 'save_dir': '/data/smadper@alumno.upv.es/TFM/checkpoints_cv/unet/20250815_085449_unet_resnet50_dice_cldice0.5', 'log_interval': 1, 'patience': 10, 'mixed_precision': True, 'experiment_name': 'unet_resnet50_dice_cldice0.5', 'timestamp': '20250815_085449'}, 'test': {'batch_size': 1}, 'loss': {'name': 'bce', 'cldice_alpha': 0.3, 'use_topographic': False, 'combine_with': 'tversky', 'weights': {'main': 0.5, 'combined': 0.5}, 'topo': {'alpha': 2.0, 'beta': 1.0}}}
2025-08-15 08:54:49 INFO Experiment name: unet_resnet50_dice_cldice0.5
2025-08-15 08:54:49 INFO ===== Fold 1 / 5 =====
2025-08-15 08:54:49 INFO Loading model unet with settings {'name': 'unet', 'encoder_name': 'resnet50', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}
2025-08-15 08:56:34 INFO Epoch 001 | Train Loss: 0.5645 | Val Loss: 0.4805 | Dice: 0.2030 | clDice: 0.2114 | IoU: 0.1135 | Tversky: 0.2030 | Hausdorff: 503.4751 | HD95: 128.8072 | LR: 0.001000
2025-08-15 11:39:34 INFO Epoch 012 | Train Loss: 0.3755 | Val Loss: 0.3572 | Dice: 0.4737 | clDice: 0.5283 | IoU: 0.3116 | Tversky: 0.4737 | Hausdorff: 237.1965 | HD95: 48.7665 | LR: 0.001000
2025-08-15 11:41:18 INFO Epoch 013 | Train Loss: 0.3758 | Val Loss: 0.3598 | Dice: 0.4752 | clDice: 0.5245 | IoU: 0.3127 | Tversky: 0.4752 | Hausdorff: 223.6123 | HD95: 36.7737 | LR: 0.001000
2025-08-15 11:43:03 INFO Epoch 014 | Train Loss: 0.3769 | Val Loss: 0.3647 | Dice: 0.4595 | clDice: 0.5034 | IoU: 0.2997 | Tversky: 0.4595 | Hausdorff: 295.0572 | HD95: 45.6080 | LR: 0.001000
2025-08-15 11:44:49 INFO Epoch 015 | Train Loss: 0.3740 | Val Loss: 0.3595 | Dice: 0.4660 | clDice: 0.5166 | IoU: 0.3053 | Tversky: 0.4660 | Hausdorff: 322.4634 | HD95: 48.2339 | LR: 0.001000
2025-08-15 11:46:35 INFO Epoch 016 | Train Loss: 0.3745 | Val Loss: 0.3577 | Dice: 0.4717 | clDice: 0.5204 | IoU: 0.3099 | Tversky: 0.4717 | Hausdorff: 255.8585 | HD95: 42.9139 | LR: 0.000500
2025-08-15 11:48:20 INFO Epoch 017 | Train Loss: 0.3718 | Val Loss: 0.3535 | Dice: 0.4744 | clDice: 0.5230 | IoU: 0.3123 | Tversky: 0.4744 | Hausdorff: 307.9417 | HD95: 45.3663 | LR: 0.000500
2025-08-15 11:50:10 INFO Epoch 018 | Train Loss: 0.3679 | Val Loss: 0.3518 | Dice: 0.4780 | clDice: 0.5283 | IoU: 0.3155 | Tversky: 0.4780 | Hausdorff: 258.2370 | HD95: 42.2965 | LR: 0.000500
2025-08-15 11:51:55 INFO Epoch 019 | Train Loss: 0.3678 | Val Loss: 0.3483 | Dice: 0.4813 | clDice: 0.5330 | IoU: 0.3182 | Tversky: 0.4813 | Hausdorff: 230.0977 | HD95: 44.0898 | LR: 0.000500
2025-08-15 11:53:43 INFO Epoch 020 | Train Loss: 0.3672 | Val Loss: 0.3487 | Dice: 0.4840 | clDice: 0.5366 | IoU: 0.3206 | Tversky: 0.4840 | Hausdorff: 253.7475 | HD95: 37.7982 | LR: 0.000500
2025-08-15 11:55:27 INFO Epoch 021 | Train Loss: 0.3654 | Val Loss: 0.3520 | Dice: 0.4785 | clDice: 0.5285 | IoU: 0.3158 | Tversky: 0.4785 | Hausdorff: 241.6367 | HD95: 38.6201 | LR: 0.000500
2025-08-15 11:57:12 INFO Epoch 022 | Train Loss: 0.3677 | Val Loss: 0.3467 | Dice: 0.4900 | clDice: 0.5502 | IoU: 0.3257 | Tversky: 0.4900 | Hausdorff: 243.8910 | HD95: 37.6284 | LR: 0.000500
2025-08-15 11:59:00 INFO Epoch 023 | Train Loss: 0.3637 | Val Loss: 0.3543 | Dice: 0.4762 | clDice: 0.5305 | IoU: 0.3138 | Tversky: 0.4762 | Hausdorff: 258.2205 | HD95: 38.2501 | LR: 0.000500
2025-08-15 12:00:46 INFO Epoch 024 | Train Loss: 0.3635 | Val Loss: 0.3537 | Dice: 0.4753 | clDice: 0.5285 | IoU: 0.3130 | Tversky: 0.4753 | Hausdorff: 210.5018 | HD95: 37.9567 | LR: 0.000500
2025-08-15 12:02:32 INFO Epoch 025 | Train Loss: 0.3636 | Val Loss: 0.3494 | Dice: 0.4817 | clDice: 0.5360 | IoU: 0.3187 | Tversky: 0.4817 | Hausdorff: 245.9919 | HD95: 38.2183 | LR: 0.000500
2025-08-15 12:04:17 INFO Epoch 026 | Train Loss: 0.3640 | Val Loss: 0.3476 | Dice: 0.4811 | clDice: 0.5334 | IoU: 0.3180 | Tversky: 0.4811 | Hausdorff: 248.4821 | HD95: 42.2023 | LR: 0.000500
2025-08-15 12:06:02 INFO Epoch 027 | Train Loss: 0.3629 | Val Loss: 0.3537 | Dice: 0.4724 | clDice: 0.5199 | IoU: 0.3106 | Tversky: 0.4724 | Hausdorff: 202.2786 | HD95: 41.3331 | LR: 0.000500
2025-08-15 12:07:49 INFO Epoch 028 | Train Loss: 0.3609 | Val Loss: 0.3530 | Dice: 0.4749 | clDice: 0.5247 | IoU: 0.3127 | Tversky: 0.4749 | Hausdorff: 244.4244 | HD95: 39.3890 | LR: 0.000250
2025-08-15 12:09:33 INFO Epoch 029 | Train Loss: 0.3601 | Val Loss: 0.3487 | Dice: 0.4795 | clDice: 0.5315 | IoU: 0.3167 | Tversky: 0.4795 | Hausdorff: 235.7973 | HD95: 45.9717 | LR: 0.000250
2025-08-15 12:11:18 INFO Epoch 030 | Train Loss: 0.3588 | Val Loss: 0.3441 | Dice: 0.4925 | clDice: 0.5476 | IoU: 0.3278 | Tversky: 0.4925 | Hausdorff: 241.0008 | HD95: 35.2245 | LR: 0.000250
2025-08-15 12:13:03 INFO Epoch 031 | Train Loss: 0.3584 | Val Loss: 0.3460 | Dice: 0.4879 | clDice: 0.5419 | IoU: 0.3239 | Tversky: 0.4879 | Hausdorff: 236.0982 | HD95: 35.1116 | LR: 0.000250
2025-08-15 12:14:47 INFO Epoch 032 | Train Loss: 0.3595 | Val Loss: 0.3500 | Dice: 0.4791 | clDice: 0.5280 | IoU: 0.3164 | Tversky: 0.4791 | Hausdorff: 428.1625 | HD95: 41.1823 | LR: 0.000250
2025-08-15 12:16:34 INFO Epoch 033 | Train Loss: 0.3569 | Val Loss: 0.3500 | Dice: 0.4811 | clDice: 0.5332 | IoU: 0.3179 | Tversky: 0.4811 | Hausdorff: 353.0208 | HD95: 36.7959 | LR: 0.000250
2025-08-15 12:18:19 INFO Epoch 034 | Train Loss: 0.3577 | Val Loss: 0.3451 | Dice: 0.4918 | clDice: 0.5429 | IoU: 0.3271 | Tversky: 0.4918 | Hausdorff: 280.0127 | HD95: 32.5994 | LR: 0.000250
2025-08-15 12:20:03 INFO Epoch 035 | Train Loss: 0.3558 | Val Loss: 0.3473 | Dice: 0.4813 | clDice: 0.5335 | IoU: 0.3183 | Tversky: 0.4813 | Hausdorff: 243.8406 | HD95: 39.1011 | LR: 0.000250
2025-08-15 12:21:46 INFO Epoch 036 | Train Loss: 0.3579 | Val Loss: 0.3484 | Dice: 0.4794 | clDice: 0.5267 | IoU: 0.3164 | Tversky: 0.4794 | Hausdorff: 240.9456 | HD95: 40.8098 | LR: 0.000125
2025-08-15 12:23:30 INFO Epoch 037 | Train Loss: 0.3530 | Val Loss: 0.3479 | Dice: 0.4851 | clDice: 0.5399 | IoU: 0.3213 | Tversky: 0.4851 | Hausdorff: 346.5247 | HD95: 33.3454 | LR: 0.000125
2025-08-15 12:25:17 INFO Epoch 038 | Train Loss: 0.3526 | Val Loss: 0.3493 | Dice: 0.4814 | clDice: 0.5337 | IoU: 0.3182 | Tversky: 0.4814 | Hausdorff: 244.0428 | HD95: 36.1364 | LR: 0.000125
2025-08-15 12:27:01 INFO Epoch 039 | Train Loss: 0.3531 | Val Loss: 0.3468 | Dice: 0.4828 | clDice: 0.5340 | IoU: 0.3196 | Tversky: 0.4828 | Hausdorff: 282.0908 | HD95: 38.7311 | LR: 0.000125
2025-08-15 12:28:46 INFO Early stopping at epoch 40 | Best Dice: 0.4925 at epoch 30
2025-08-15 12:29:10 INFO Fold 3 results: Dice: 0.4925 | clDice: 0.5476 | IoU: 0.3278 | Tversky: 0.4925 | Hausdorff: 241.0008 | HD95: 35.2245
2025-08-15 12:29:10 INFO ===== Fold 4 / 5 =====
2025-08-15 12:29:10 INFO Loading model unet with settings {'name': 'unet', 'encoder_name': 'resnet50', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}
2025-08-15 12:30:54 INFO Epoch 001 | Train Loss: 0.5713 | Val Loss: 0.4753 | Dice: 0.3745 | clDice: 0.4075 | IoU: 0.2305 | Tversky: 0.3745 | Hausdorff: 361.4164 | HD95: 97.4214 | LR: 0.001000
2025-08-15 12:32:38 INFO Epoch 002 | Train Loss: 0.4356 | Val Loss: 0.4045 | Dice: 0.4274 | clDice: 0.4660 | IoU: 0.2720 | Tversky: 0.4274 | Hausdorff: 326.3175 | HD95: 65.4234 | LR: 0.001000
2025-08-15 12:34:24 INFO Epoch 003 | Train Loss: 0.4058 | Val Loss: 0.3834 | Dice: 0.4381 | clDice: 0.4730 | IoU: 0.2809 | Tversky: 0.4381 | Hausdorff: 275.7382 | HD95: 55.0874 | LR: 0.001000
2025-08-15 12:36:10 INFO Epoch 004 | Train Loss: 0.3923 | Val Loss: 0.3783 | Dice: 0.4419 | clDice: 0.4809 | IoU: 0.2837 | Tversky: 0.4419 | Hausdorff: 332.6898 | HD95: 66.9686 | LR: 0.001000
2025-08-15 12:37:56 INFO Epoch 005 | Train Loss: 0.3879 | Val Loss: 0.3650 | Dice: 0.4666 | clDice: 0.5100 | IoU: 0.3045 | Tversky: 0.4666 | Hausdorff: 233.6981 | HD95: 55.6032 | LR: 0.001000
2025-08-15 12:39:41 INFO Epoch 006 | Train Loss: 0.3855 | Val Loss: 0.3688 | Dice: 0.4764 | clDice: 0.5295 | IoU: 0.3130 | Tversky: 0.4764 | Hausdorff: 225.4721 | HD95: 40.4667 | LR: 0.001000
2025-08-15 12:41:27 INFO Epoch 007 | Train Loss: 0.3812 | Val Loss: 0.3636 | Dice: 0.4693 | clDice: 0.5195 | IoU: 0.3069 | Tversky: 0.4693 | Hausdorff: 232.9790 | HD95: 53.4791 | LR: 0.001000
2025-08-15 12:43:14 INFO Epoch 008 | Train Loss: 0.3813 | Val Loss: 0.3596 | Dice: 0.4735 | clDice: 0.5205 | IoU: 0.3104 | Tversky: 0.4735 | Hausdorff: 231.5416 | HD95: 45.9841 | LR: 0.001000
2025-08-15 12:44:59 INFO Epoch 009 | Train Loss: 0.3796 | Val Loss: 0.3687 | Dice: 0.4508 | clDice: 0.4926 | IoU: 0.2912 | Tversky: 0.4508 | Hausdorff: 279.8608 | HD95: 58.3293 | LR: 0.001000
2025-08-15 12:46:45 INFO Epoch 010 | Train Loss: 0.3742 | Val Loss: 0.3588 | Dice: 0.4776 | clDice: 0.5249 | IoU: 0.3140 | Tversky: 0.4776 | Hausdorff: 308.9122 | HD95: 35.8676 | LR: 0.001000
2025-08-15 12:48:30 INFO Epoch 011 | Train Loss: 0.3740 | Val Loss: 0.3610 | Dice: 0.4755 | clDice: 0.5264 | IoU: 0.3122 | Tversky: 0.4755 | Hausdorff: 226.3443 | HD95: 42.2652 | LR: 0.001000
2025-08-15 12:50:15 INFO Epoch 012 | Train Loss: 0.3765 | Val Loss: 0.3586 | Dice: 0.4701 | clDice: 0.5140 | IoU: 0.3074 | Tversky: 0.4701 | Hausdorff: 264.8265 | HD95: 46.5962 | LR: 0.001000
2025-08-15 12:52:02 INFO Epoch 013 | Train Loss: 0.3754 | Val Loss: 0.3591 | Dice: 0.4738 | clDice: 0.5237 | IoU: 0.3108 | Tversky: 0.4738 | Hausdorff: 232.9857 | HD95: 44.1055 | LR: 0.001000
2025-08-15 12:53:47 INFO Epoch 014 | Train Loss: 0.3732 | Val Loss: 0.3590 | Dice: 0.4764 | clDice: 0.5276 | IoU: 0.3129 | Tversky: 0.4764 | Hausdorff: 231.3202 | HD95: 43.4265 | LR: 0.001000
2025-08-15 12:55:33 INFO Epoch 015 | Train Loss: 0.3717 | Val Loss: 0.3701 | Dice: 0.4670 | clDice: 0.5204 | IoU: 0.3049 | Tversky: 0.4670 | Hausdorff: 295.6041 | HD95: 41.6817 | LR: 0.001000
2025-08-15 12:57:19 INFO Epoch 016 | Train Loss: 0.3711 | Val Loss: 0.3590 | Dice: 0.4780 | clDice: 0.5307 | IoU: 0.3143 | Tversky: 0.4780 | Hausdorff: 223.6685 | HD95: 32.1333 | LR: 0.001000
2025-08-15 12:59:03 INFO Epoch 017 | Train Loss: 0.3718 | Val Loss: 0.3557 | Dice: 0.4755 | clDice: 0.5208 | IoU: 0.3122 | Tversky: 0.4755 | Hausdorff: 218.4964 | HD95: 41.8458 | LR: 0.001000
2025-08-15 13:00:49 INFO Epoch 018 | Train Loss: 0.3710 | Val Loss: 0.3544 | Dice: 0.4831 | clDice: 0.5306 | IoU: 0.3187 | Tversky: 0.4831 | Hausdorff: 215.1656 | HD95: 39.0792 | LR: 0.001000
2025-08-15 13:02:34 INFO Epoch 019 | Train Loss: 0.3722 | Val Loss: 0.3587 | Dice: 0.4754 | clDice: 0.5205 | IoU: 0.3120 | Tversky: 0.4754 | Hausdorff: 257.0019 | HD95: 43.4262 | LR: 0.001000
2025-08-15 13:04:18 INFO Epoch 020 | Train Loss: 0.3701 | Val Loss: 0.3557 | Dice: 0.4781 | clDice: 0.5264 | IoU: 0.3144 | Tversky: 0.4781 | Hausdorff: 231.1837 | HD95: 35.1134 | LR: 0.001000
2025-08-15 13:06:05 INFO Epoch 021 | Train Loss: 0.3695 | Val Loss: 0.3566 | Dice: 0.4706 | clDice: 0.5125 | IoU: 0.3080 | Tversky: 0.4706 | Hausdorff: 223.6311 | HD95: 43.8544 | LR: 0.001000
2025-08-15 13:07:51 INFO Epoch 022 | Train Loss: 0.3668 | Val Loss: 0.3547 | Dice: 0.4846 | clDice: 0.5332 | IoU: 0.3201 | Tversky: 0.4846 | Hausdorff: 259.8706 | HD95: 35.6314 | LR: 0.001000
2025-08-15 13:09:38 INFO Epoch 023 | Train Loss: 0.3694 | Val Loss: 0.3568 | Dice: 0.4703 | clDice: 0.5106 | IoU: 0.3078 | Tversky: 0.4703 | Hausdorff: 219.7122 | HD95: 37.7507 | LR: 0.001000
2025-08-15 13:11:24 INFO Epoch 024 | Train Loss: 0.3666 | Val Loss: 0.3504 | Dice: 0.4933 | clDice: 0.5488 | IoU: 0.3277 | Tversky: 0.4933 | Hausdorff: 220.7848 | HD95: 30.5858 | LR: 0.001000
2025-08-15 13:13:10 INFO Epoch 025 | Train Loss: 0.3672 | Val Loss: 0.3566 | Dice: 0.4711 | clDice: 0.5166 | IoU: 0.3084 | Tversky: 0.4711 | Hausdorff: 201.9261 | HD95: 40.9216 | LR: 0.001000
2025-08-15 13:14:57 INFO Epoch 026 | Train Loss: 0.3655 | Val Loss: 0.3609 | Dice: 0.4799 | clDice: 0.5238 | IoU: 0.3159 | Tversky: 0.4799 | Hausdorff: 219.7504 | HD95: 37.3949 | LR: 0.001000
2025-08-15 13:16:41 INFO Epoch 027 | Train Loss: 0.3687 | Val Loss: 0.3614 | Dice: 0.4573 | clDice: 0.4967 | IoU: 0.2969 | Tversky: 0.4573 | Hausdorff: 232.0800 | HD95: 65.3442 | LR: 0.001000
2025-08-15 13:18:27 INFO Epoch 028 | Train Loss: 0.3661 | Val Loss: 0.3517 | Dice: 0.4806 | clDice: 0.5259 | IoU: 0.3165 | Tversky: 0.4806 | Hausdorff: 211.6471 | HD95: 35.0647 | LR: 0.001000
2025-08-15 13:20:12 INFO Epoch 029 | Train Loss: 0.3662 | Val Loss: 0.3595 | Dice: 0.4693 | clDice: 0.5158 | IoU: 0.3068 | Tversky: 0.4693 | Hausdorff: 251.3804 | HD95: 44.2419 | LR: 0.001000
2025-08-15 13:21:57 INFO Epoch 030 | Train Loss: 0.3652 | Val Loss: 0.3524 | Dice: 0.4797 | clDice: 0.5281 | IoU: 0.3158 | Tversky: 0.4797 | Hausdorff: 212.6482 | HD95: 35.3849 | LR: 0.000500
2025-08-15 13:23:43 INFO Epoch 031 | Train Loss: 0.3647 | Val Loss: 0.3506 | Dice: 0.4846 | clDice: 0.5329 | IoU: 0.3201 | Tversky: 0.4846 | Hausdorff: 354.4028 | HD95: 31.6046 | LR: 0.000500
2025-08-15 13:25:28 INFO Epoch 032 | Train Loss: 0.3620 | Val Loss: 0.3505 | Dice: 0.4817 | clDice: 0.5281 | IoU: 0.3175 | Tversky: 0.4817 | Hausdorff: 229.1589 | HD95: 33.5388 | LR: 0.000500
2025-08-15 13:27:15 INFO Epoch 033 | Train Loss: 0.3632 | Val Loss: 0.3498 | Dice: 0.4831 | clDice: 0.5313 | IoU: 0.3188 | Tversky: 0.4831 | Hausdorff: 208.0305 | HD95: 32.6956 | LR: 0.000500
2025-08-15 13:29:00 INFO Epoch 034 | Train Loss: 0.3608 | Val Loss: 0.3513 | Dice: 0.4867 | clDice: 0.5387 | IoU: 0.3219 | Tversky: 0.4867 | Hausdorff: 238.2069 | HD95: 31.4598 | LR: 0.000500
2025-08-15 13:30:44 INFO Epoch 035 | Train Loss: 0.3612 | Val Loss: 0.3498 | Dice: 0.4860 | clDice: 0.5345 | IoU: 0.3212 | Tversky: 0.4860 | Hausdorff: 236.0787 | HD95: 32.0822 | LR: 0.000500
2025-08-15 13:32:31 INFO Epoch 036 | Train Loss: 0.3567 | Val Loss: 0.3463 | Dice: 0.4904 | clDice: 0.5429 | IoU: 0.3251 | Tversky: 0.4904 | Hausdorff: 218.5427 | HD95: 29.7725 | LR: 0.000500
2025-08-15 13:34:16 INFO Epoch 037 | Train Loss: 0.3576 | Val Loss: 0.3497 | Dice: 0.4835 | clDice: 0.5306 | IoU: 0.3191 | Tversky: 0.4835 | Hausdorff: 240.9798 | HD95: 31.8913 | LR: 0.000500
2025-08-15 13:36:05 INFO Epoch 038 | Train Loss: 0.3588 | Val Loss: 0.3507 | Dice: 0.4852 | clDice: 0.5372 | IoU: 0.3205 | Tversky: 0.4852 | Hausdorff: 203.1142 | HD95: 31.0205 | LR: 0.000500
2025-08-15 13:37:49 INFO Epoch 039 | Train Loss: 0.3559 | Val Loss: 0.3507 | Dice: 0.4764 | clDice: 0.5209 | IoU: 0.3130 | Tversky: 0.4764 | Hausdorff: 217.1948 | HD95: 37.8011 | LR: 0.000500
2025-08-15 13:39:34 INFO Epoch 040 | Train Loss: 0.3574 | Val Loss: 0.3490 | Dice: 0.4867 | clDice: 0.5396 | IoU: 0.3218 | Tversky: 0.4867 | Hausdorff: 221.1954 | HD95: 31.9128 | LR: 0.000500
2025-08-15 13:41:21 INFO Epoch 041 | Train Loss: 0.3578 | Val Loss: 0.3504 | Dice: 0.4870 | clDice: 0.5394 | IoU: 0.3222 | Tversky: 0.4870 | Hausdorff: 204.6761 | HD95: 29.0688 | LR: 0.000500
2025-08-15 13:43:07 INFO Epoch 042 | Train Loss: 0.3569 | Val Loss: 0.3487 | Dice: 0.4859 | clDice: 0.5356 | IoU: 0.3211 | Tversky: 0.4859 | Hausdorff: 240.0113 | HD95: 34.9424 | LR: 0.000250
2025-08-15 13:44:52 INFO Epoch 043 | Train Loss: 0.3546 | Val Loss: 0.3518 | Dice: 0.4785 | clDice: 0.5251 | IoU: 0.3148 | Tversky: 0.4785 | Hausdorff: 202.7399 | HD95: 30.5446 | LR: 0.000250
2025-08-15 13:46:36 INFO Epoch 044 | Train Loss: 0.3520 | Val Loss: 0.3512 | Dice: 0.4821 | clDice: 0.5331 | IoU: 0.3179 | Tversky: 0.4821 | Hausdorff: 220.3791 | HD95: 30.7336 | LR: 0.000250
2025-08-15 13:48:21 INFO Epoch 045 | Train Loss: 0.3551 | Val Loss: 0.3482 | Dice: 0.4868 | clDice: 0.5365 | IoU: 0.3220 | Tversky: 0.4868 | Hausdorff: 223.2156 | HD95: 30.7754 | LR: 0.000250
2025-08-15 13:50:08 INFO Early stopping at epoch 46 | Best Dice: 0.4933 at epoch 36
2025-08-15 13:50:33 INFO Fold 4 results: Dice: 0.4904 | clDice: 0.5429 | IoU: 0.3251 | Tversky: 0.4904 | Hausdorff: 218.5427 | HD95: 29.7725
2025-08-15 13:50:33 INFO ===== Fold 5 / 5 =====
2025-08-15 13:50:33 INFO Loading model unet with settings {'name': 'unet', 'encoder_name': 'resnet50', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}
2025-08-15 13:52:17 INFO Epoch 001 | Train Loss: 0.5332 | Val Loss: 0.4373 | Dice: 0.3935 | clDice: 0.4305 | IoU: 0.2451 | Tversky: 0.3935 | Hausdorff: 225.3330 | HD95: 69.8521 | LR: 0.001000
2025-08-15 13:54:01 INFO Epoch 002 | Train Loss: 0.4165 | Val Loss: 0.4011 | Dice: 0.4231 | clDice: 0.4643 | IoU: 0.2688 | Tversky: 0.4231 | Hausdorff: 381.5323 | HD95: 70.2275 | LR: 0.001000
2025-08-15 13:55:46 INFO Epoch 003 | Train Loss: 0.3998 | Val Loss: 0.3808 | Dice: 0.4275 | clDice: 0.4677 | IoU: 0.2721 | Tversky: 0.4275 | Hausdorff: 216.9644 | HD95: 62.0819 | LR: 0.001000
2025-08-15 13:57:32 INFO Epoch 004 | Train Loss: 0.3932 | Val Loss: 0.3715 | Dice: 0.4405 | clDice: 0.4870 | IoU: 0.2827 | Tversky: 0.4405 | Hausdorff: 317.5499 | HD95: 67.3426 | LR: 0.001000
2025-08-15 13:59:19 INFO Epoch 005 | Train Loss: 0.3899 | Val Loss: 0.3610 | Dice: 0.4532 | clDice: 0.4931 | IoU: 0.2935 | Tversky: 0.4532 | Hausdorff: 234.4689 | HD95: 45.3681 | LR: 0.001000
2025-08-15 14:01:03 INFO Epoch 006 | Train Loss: 0.3853 | Val Loss: 0.3644 | Dice: 0.4454 | clDice: 0.4879 | IoU: 0.2869 | Tversky: 0.4454 | Hausdorff: 236.7033 | HD95: 53.9926 | LR: 0.001000
2025-08-15 14:02:48 INFO Epoch 007 | Train Loss: 0.3857 | Val Loss: 0.3648 | Dice: 0.4473 | clDice: 0.4899 | IoU: 0.2883 | Tversky: 0.4473 | Hausdorff: 223.7074 | HD95: 50.3977 | LR: 0.001000
2025-08-15 14:04:32 INFO Epoch 008 | Train Loss: 0.3817 | Val Loss: 0.3633 | Dice: 0.4440 | clDice: 0.4861 | IoU: 0.2856 | Tversky: 0.4440 | Hausdorff: 223.9023 | HD95: 62.3011 | LR: 0.001000
2025-08-15 14:06:15 INFO Epoch 009 | Train Loss: 0.3821 | Val Loss: 0.3639 | Dice: 0.4445 | clDice: 0.4852 | IoU: 0.2861 | Tversky: 0.4445 | Hausdorff: 242.6498 | HD95: 58.6963 | LR: 0.001000
2025-08-15 14:08:02 INFO Epoch 010 | Train Loss: 0.3791 | Val Loss: 0.3569 | Dice: 0.4585 | clDice: 0.5048 | IoU: 0.2977 | Tversky: 0.4585 | Hausdorff: 226.0096 | HD95: 46.8248 | LR: 0.001000
2025-08-15 14:09:46 INFO Epoch 011 | Train Loss: 0.3787 | Val Loss: 0.3551 | Dice: 0.4608 | clDice: 0.5067 | IoU: 0.2996 | Tversky: 0.4608 | Hausdorff: 222.7701 | HD95: 50.5894 | LR: 0.001000
2025-08-15 14:11:31 INFO Epoch 012 | Train Loss: 0.3774 | Val Loss: 0.3559 | Dice: 0.4622 | clDice: 0.5099 | IoU: 0.3008 | Tversky: 0.4622 | Hausdorff: 225.5317 | HD95: 47.1476 | LR: 0.001000
2025-08-15 14:13:16 INFO Epoch 013 | Train Loss: 0.3754 | Val Loss: 0.3626 | Dice: 0.4462 | clDice: 0.4852 | IoU: 0.2874 | Tversky: 0.4462 | Hausdorff: 227.0909 | HD95: 40.8843 | LR: 0.001000
2025-08-15 14:15:00 INFO Epoch 014 | Train Loss: 0.3758 | Val Loss: 0.3524 | Dice: 0.4646 | clDice: 0.5104 | IoU: 0.3029 | Tversky: 0.4646 | Hausdorff: 206.5169 | HD95: 38.9669 | LR: 0.001000
2025-08-15 14:16:46 INFO Epoch 015 | Train Loss: 0.3759 | Val Loss: 0.3574 | Dice: 0.4552 | clDice: 0.5003 | IoU: 0.2950 | Tversky: 0.4552 | Hausdorff: 208.4700 | HD95: 40.3973 | LR: 0.001000
2025-08-15 14:18:29 INFO Epoch 016 | Train Loss: 0.3750 | Val Loss: 0.3564 | Dice: 0.4624 | clDice: 0.5082 | IoU: 0.3011 | Tversky: 0.4624 | Hausdorff: 213.2166 | HD95: 38.8200 | LR: 0.001000
2025-08-15 14:20:13 INFO Epoch 017 | Train Loss: 0.3755 | Val Loss: 0.3543 | Dice: 0.4626 | clDice: 0.5085 | IoU: 0.3012 | Tversky: 0.4626 | Hausdorff: 208.9100 | HD95: 49.8666 | LR: 0.001000
2025-08-15 14:21:59 INFO Epoch 018 | Train Loss: 0.3713 | Val Loss: 0.3543 | Dice: 0.4638 | clDice: 0.5085 | IoU: 0.3023 | Tversky: 0.4638 | Hausdorff: 216.5425 | HD95: 36.0992 | LR: 0.001000
2025-08-15 14:23:43 INFO Epoch 019 | Train Loss: 0.3728 | Val Loss: 0.3553 | Dice: 0.4631 | clDice: 0.5118 | IoU: 0.3016 | Tversky: 0.4631 | Hausdorff: 231.3130 | HD95: 41.6873 | LR: 0.001000
2025-08-15 14:25:28 INFO Epoch 020 | Train Loss: 0.3729 | Val Loss: 0.3570 | Dice: 0.4578 | clDice: 0.4992 | IoU: 0.2971 | Tversky: 0.4578 | Hausdorff: 205.8979 | HD95: 46.8058 | LR: 0.000500
2025-08-15 14:27:12 INFO Epoch 021 | Train Loss: 0.3688 | Val Loss: 0.3468 | Dice: 0.4737 | clDice: 0.5229 | IoU: 0.3109 | Tversky: 0.4737 | Hausdorff: 217.2769 | HD95: 41.4774 | LR: 0.000500
2025-08-15 14:28:56 INFO Epoch 022 | Train Loss: 0.3647 | Val Loss: 0.3475 | Dice: 0.4721 | clDice: 0.5210 | IoU: 0.3094 | Tversky: 0.4721 | Hausdorff: 211.8577 | HD95: 39.5946 | LR: 0.000500
2025-08-15 14:30:42 INFO Epoch 023 | Train Loss: 0.3644 | Val Loss: 0.3444 | Dice: 0.4811 | clDice: 0.5384 | IoU: 0.3172 | Tversky: 0.4811 | Hausdorff: 217.0155 | HD95: 38.3735 | LR: 0.000500
2025-08-15 14:32:25 INFO Epoch 024 | Train Loss: 0.3654 | Val Loss: 0.3486 | Dice: 0.4703 | clDice: 0.5190 | IoU: 0.3078 | Tversky: 0.4703 | Hausdorff: 212.1664 | HD95: 39.6965 | LR: 0.000500
