2025-08-16 16:30:34 INFO Starting training with configuration: {'model': {'name': 'unet', 'encoder_name': 'resnet34', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}, 'dataset': {'root': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers', 'patch_size': [512, 512], 'stride': [256, 256], 'num_patches': 50, 'num_workers': 8, 'positive_ratio': 0.8, 'fg_threshold': 0.04, 'feature_dirs': {'image': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/enhanced_images', 'mask': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/masks', 'distance': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/distance_maps_pt'}}, 'train': {'batch_size': 32, 'num_epochs': 50, 'learning_rate': 0.001, 'accumulation_steps': 1, 'save_dir': '/data/smadper@alumno.upv.es/TFM/checkpoints_cv2/unet/20250816_163034_unet_resnet18_bce0.5_dice0.5', 'log_interval': 1, 'patience': 100, 'mixed_precision': True, 'experiment_name': 'unet_resnet18_bce0.5_dice0.5', 'timestamp': '20250816_163034'}, 'test': {'batch_size': 1}, 'loss': {'name': 'bce', 'cldice_alpha': 0.5, 'use_topographic': False, 'combine_with': 'dice', 'weights': {'main': 0.5, 'combined': 0.5}, 'topo': {'alpha': 2.0, 'beta': 1.0}}}
2025-08-16 16:30:34 INFO Experiment name: unet_resnet18_bce0.5_dice0.5
2025-08-16 16:30:34 INFO ===== Fold 1 / 5 =====
2025-08-16 16:30:34 INFO Loading model unet with settings {'name': 'unet', 'encoder_name': 'resnet34', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}
2025-08-16 16:33:34 INFO Epoch 001 | Train Loss: 0.6115 | Val Loss: 0.6170 | Dice: 0.3456 | softDice: 0.1866 | clDice: 0.3803 | softclDice: 0.8459 | IoU: 0.2092 | Tversky: 0.3456 | Hausdorff: 669.3612 | HD95: 128.5810 | LR: 0.001000
2025-08-16 20:10:40 INFO Epoch 029 | Train Loss: 0.3466 | Val Loss: 0.5709 | Dice: 0.4763 | softDice: 0.4358 | clDice: 0.5201 | softclDice: 0.5089 | IoU: 0.3129 | Tversky: 0.4763 | Hausdorff: 331.8776 | HD95: 29.9363 | LR: 0.000125
2025-08-16 20:13:29 INFO Epoch 030 | Train Loss: 0.3485 | Val Loss: 0.5703 | Dice: 0.4790 | softDice: 0.4382 | clDice: 0.5238 | softclDice: 0.5070 | IoU: 0.3153 | Tversky: 0.4790 | Hausdorff: 302.4542 | HD95: 32.3954 | LR: 0.000125
2025-08-16 20:16:23 INFO Epoch 031 | Train Loss: 0.3449 | Val Loss: 0.5704 | Dice: 0.4798 | softDice: 0.4386 | clDice: 0.5253 | softclDice: 0.5051 | IoU: 0.3160 | Tversky: 0.4798 | Hausdorff: 324.5822 | HD95: 32.0560 | LR: 0.000063
2025-08-16 20:19:09 INFO Epoch 032 | Train Loss: 0.3425 | Val Loss: 0.5707 | Dice: 0.4750 | softDice: 0.4355 | clDice: 0.5179 | softclDice: 0.5109 | IoU: 0.3119 | Tversky: 0.4750 | Hausdorff: 332.4093 | HD95: 32.3883 | LR: 0.000063
2025-08-16 20:21:53 INFO Epoch 033 | Train Loss: 0.3414 | Val Loss: 0.5719 | Dice: 0.4761 | softDice: 0.4363 | clDice: 0.5207 | softclDice: 0.5095 | IoU: 0.3127 | Tversky: 0.4761 | Hausdorff: 336.9996 | HD95: 30.7773 | LR: 0.000063
2025-08-16 20:24:40 INFO Epoch 034 | Train Loss: 0.3406 | Val Loss: 0.5722 | Dice: 0.4703 | softDice: 0.4337 | clDice: 0.5087 | softclDice: 0.5176 | IoU: 0.3078 | Tversky: 0.4703 | Hausdorff: 341.1689 | HD95: 33.0567 | LR: 0.000063
2025-08-16 20:27:26 INFO Epoch 035 | Train Loss: 0.3410 | Val Loss: 0.5730 | Dice: 0.4695 | softDice: 0.4323 | clDice: 0.5106 | softclDice: 0.5162 | IoU: 0.3071 | Tversky: 0.4695 | Hausdorff: 331.9804 | HD95: 31.3573 | LR: 0.000063
2025-08-16 20:30:11 INFO Epoch 036 | Train Loss: 0.3374 | Val Loss: 0.5732 | Dice: 0.4718 | softDice: 0.4344 | clDice: 0.5123 | softclDice: 0.5144 | IoU: 0.3091 | Tversky: 0.4718 | Hausdorff: 358.6427 | HD95: 31.5639 | LR: 0.000063
2025-08-16 20:32:57 INFO Epoch 037 | Train Loss: 0.3384 | Val Loss: 0.5728 | Dice: 0.4699 | softDice: 0.4330 | clDice: 0.5074 | softclDice: 0.5172 | IoU: 0.3074 | Tversky: 0.4699 | Hausdorff: 330.1722 | HD95: 31.0299 | LR: 0.000031
2025-08-16 20:35:41 INFO Epoch 038 | Train Loss: 0.3360 | Val Loss: 0.5730 | Dice: 0.4678 | softDice: 0.4317 | clDice: 0.5050 | softclDice: 0.5201 | IoU: 0.3057 | Tversky: 0.4678 | Hausdorff: 361.6672 | HD95: 30.9394 | LR: 0.000031
2025-08-16 20:38:26 INFO Epoch 039 | Train Loss: 0.3356 | Val Loss: 0.5733 | Dice: 0.4684 | softDice: 0.4311 | clDice: 0.5074 | softclDice: 0.5190 | IoU: 0.3061 | Tversky: 0.4684 | Hausdorff: 369.2547 | HD95: 30.7050 | LR: 0.000031
2025-08-16 20:41:15 INFO Epoch 040 | Train Loss: 0.3363 | Val Loss: 0.5732 | Dice: 0.4662 | softDice: 0.4291 | clDice: 0.5037 | softclDice: 0.5229 | IoU: 0.3043 | Tversky: 0.4662 | Hausdorff: 336.2690 | HD95: 31.6158 | LR: 0.000031
2025-08-16 20:44:00 INFO Epoch 041 | Train Loss: 0.3343 | Val Loss: 0.5733 | Dice: 0.4683 | softDice: 0.4313 | clDice: 0.5057 | softclDice: 0.5201 | IoU: 0.3061 | Tversky: 0.4683 | Hausdorff: 335.2548 | HD95: 30.8576 | LR: 0.000031
2025-08-16 20:46:47 INFO Epoch 042 | Train Loss: 0.3348 | Val Loss: 0.5738 | Dice: 0.4678 | softDice: 0.4313 | clDice: 0.5056 | softclDice: 0.5207 | IoU: 0.3056 | Tversky: 0.4678 | Hausdorff: 357.9360 | HD95: 30.5357 | LR: 0.000031
2025-08-16 20:49:33 INFO Epoch 043 | Train Loss: 0.3327 | Val Loss: 0.5740 | Dice: 0.4642 | softDice: 0.4289 | clDice: 0.5007 | softclDice: 0.5242 | IoU: 0.3026 | Tversky: 0.4642 | Hausdorff: 335.4149 | HD95: 32.0440 | LR: 0.000016
2025-08-16 20:52:18 INFO Epoch 044 | Train Loss: 0.3332 | Val Loss: 0.5739 | Dice: 0.4651 | softDice: 0.4296 | clDice: 0.5018 | softclDice: 0.5229 | IoU: 0.3033 | Tversky: 0.4651 | Hausdorff: 334.2424 | HD95: 31.9201 | LR: 0.000016
2025-08-16 20:55:07 INFO Epoch 045 | Train Loss: 0.3329 | Val Loss: 0.5740 | Dice: 0.4633 | softDice: 0.4280 | clDice: 0.4992 | softclDice: 0.5257 | IoU: 0.3018 | Tversky: 0.4633 | Hausdorff: 337.8644 | HD95: 31.9394 | LR: 0.000016
2025-08-16 20:57:49 INFO Epoch 046 | Train Loss: 0.3332 | Val Loss: 0.5741 | Dice: 0.4656 | softDice: 0.4290 | clDice: 0.5016 | softclDice: 0.5240 | IoU: 0.3038 | Tversky: 0.4656 | Hausdorff: 330.7432 | HD95: 30.3201 | LR: 0.000016
2025-08-16 21:00:36 INFO Epoch 047 | Train Loss: 0.3305 | Val Loss: 0.5745 | Dice: 0.4652 | softDice: 0.4300 | clDice: 0.5010 | softclDice: 0.5232 | IoU: 0.3034 | Tversky: 0.4652 | Hausdorff: 299.6189 | HD95: 31.6390 | LR: 0.000016
2025-08-16 21:03:23 INFO Epoch 048 | Train Loss: 0.3317 | Val Loss: 0.5749 | Dice: 0.4642 | softDice: 0.4292 | clDice: 0.5001 | softclDice: 0.5245 | IoU: 0.3026 | Tversky: 0.4642 | Hausdorff: 329.7641 | HD95: 31.0888 | LR: 0.000016
2025-08-16 21:06:09 INFO Epoch 049 | Train Loss: 0.3301 | Val Loss: 0.5743 | Dice: 0.4637 | softDice: 0.4290 | clDice: 0.4994 | softclDice: 0.5242 | IoU: 0.3021 | Tversky: 0.4637 | Hausdorff: 298.0313 | HD95: 31.2777 | LR: 0.000008
2025-08-16 21:08:55 INFO Epoch 050 | Train Loss: 0.3303 | Val Loss: 0.5744 | Dice: 0.4646 | softDice: 0.4292 | clDice: 0.5009 | softclDice: 0.5233 | IoU: 0.3029 | Tversky: 0.4646 | Hausdorff: 334.0486 | HD95: 31.2316 | LR: 0.000008
2025-08-16 21:08:55 INFO Training completed.
2025-08-16 21:09:36 INFO Fold 2 results: Dice: 0.4571 | softDice: 0.4034 | clDice: 0.4975 | softclDice: 0.5431 | IoU: 0.2972 | Tversky: 0.4571 | Hausdorff: 319.7128 | HD95: 49.0930
2025-08-16 21:09:36 INFO ===== Fold 3 / 5 =====
2025-08-16 21:09:36 INFO Loading model unet with settings {'name': 'unet', 'encoder_name': 'resnet34', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}
2025-08-16 21:12:28 INFO Epoch 001 | Train Loss: 0.5647 | Val Loss: 0.5890 | Dice: 0.3706 | softDice: 0.2619 | clDice: 0.4064 | softclDice: 0.7165 | IoU: 0.2288 | Tversky: 0.3706 | Hausdorff: 527.1746 | HD95: 79.7135 | LR: 0.001000
2025-08-16 21:15:14 INFO Epoch 002 | Train Loss: 0.4196 | Val Loss: 0.5737 | Dice: 0.4413 | softDice: 0.3630 | clDice: 0.4867 | softclDice: 0.5842 | IoU: 0.2839 | Tversky: 0.4413 | Hausdorff: 266.8191 | HD95: 51.7471 | LR: 0.001000
2025-08-16 21:18:01 INFO Epoch 003 | Train Loss: 0.3949 | Val Loss: 0.5726 | Dice: 0.4551 | softDice: 0.3991 | clDice: 0.5078 | softclDice: 0.5389 | IoU: 0.2955 | Tversky: 0.4551 | Hausdorff: 231.8897 | HD95: 52.5029 | LR: 0.001000
2025-08-16 21:20:46 INFO Epoch 004 | Train Loss: 0.3868 | Val Loss: 0.5664 | Dice: 0.4529 | softDice: 0.3882 | clDice: 0.4935 | softclDice: 0.5553 | IoU: 0.2938 | Tversky: 0.4529 | Hausdorff: 252.8590 | HD95: 50.7672 | LR: 0.001000
2025-08-16 21:23:35 INFO Epoch 005 | Train Loss: 0.3821 | Val Loss: 0.5806 | Dice: 0.4422 | softDice: 0.3909 | clDice: 0.4878 | softclDice: 0.5513 | IoU: 0.2852 | Tversky: 0.4422 | Hausdorff: 250.3963 | HD95: 56.6710 | LR: 0.001000
2025-08-16 21:26:20 INFO Epoch 006 | Train Loss: 0.3810 | Val Loss: 0.5667 | Dice: 0.4719 | softDice: 0.4209 | clDice: 0.5234 | softclDice: 0.5115 | IoU: 0.3100 | Tversky: 0.4719 | Hausdorff: 257.4963 | HD95: 49.2827 | LR: 0.001000
2025-08-16 21:29:06 INFO Epoch 007 | Train Loss: 0.3773 | Val Loss: 0.5680 | Dice: 0.4510 | softDice: 0.4042 | clDice: 0.4979 | softclDice: 0.5347 | IoU: 0.2924 | Tversky: 0.4510 | Hausdorff: 249.4657 | HD95: 70.8678 | LR: 0.001000
2025-08-16 21:31:55 INFO Epoch 008 | Train Loss: 0.3762 | Val Loss: 0.5682 | Dice: 0.4708 | softDice: 0.4228 | clDice: 0.5268 | softclDice: 0.5073 | IoU: 0.3092 | Tversky: 0.4708 | Hausdorff: 228.7891 | HD95: 53.5063 | LR: 0.001000
2025-08-16 21:34:41 INFO Epoch 009 | Train Loss: 0.3749 | Val Loss: 0.5687 | Dice: 0.4612 | softDice: 0.4025 | clDice: 0.5080 | softclDice: 0.5258 | IoU: 0.3009 | Tversky: 0.4612 | Hausdorff: 237.1473 | HD95: 49.7862 | LR: 0.001000
2025-08-16 21:37:29 INFO Epoch 010 | Train Loss: 0.3751 | Val Loss: 0.5703 | Dice: 0.4664 | softDice: 0.4177 | clDice: 0.5181 | softclDice: 0.5164 | IoU: 0.3053 | Tversky: 0.4664 | Hausdorff: 246.5985 | HD95: 42.6012 | LR: 0.000500
2025-08-16 21:40:14 INFO Epoch 011 | Train Loss: 0.3694 | Val Loss: 0.5658 | Dice: 0.4778 | softDice: 0.4284 | clDice: 0.5295 | softclDice: 0.5050 | IoU: 0.3152 | Tversky: 0.4778 | Hausdorff: 239.0610 | HD95: 47.2008 | LR: 0.000500
2025-08-16 21:43:00 INFO Epoch 012 | Train Loss: 0.3674 | Val Loss: 0.5667 | Dice: 0.4788 | softDice: 0.4304 | clDice: 0.5313 | softclDice: 0.5019 | IoU: 0.3159 | Tversky: 0.4788 | Hausdorff: 247.5587 | HD95: 40.0350 | LR: 0.000500
2025-08-16 21:45:45 INFO Epoch 013 | Train Loss: 0.3674 | Val Loss: 0.5678 | Dice: 0.4791 | softDice: 0.4266 | clDice: 0.5322 | softclDice: 0.5075 | IoU: 0.3164 | Tversky: 0.4791 | Hausdorff: 386.3301 | HD95: 45.2598 | LR: 0.000500
2025-08-16 21:48:31 INFO Epoch 014 | Train Loss: 0.3667 | Val Loss: 0.5657 | Dice: 0.4778 | softDice: 0.4266 | clDice: 0.5261 | softclDice: 0.5055 | IoU: 0.3151 | Tversky: 0.4778 | Hausdorff: 261.1004 | HD95: 41.6305 | LR: 0.000500
2025-08-16 21:51:17 INFO Epoch 015 | Train Loss: 0.3642 | Val Loss: 0.5674 | Dice: 0.4726 | softDice: 0.4290 | clDice: 0.5200 | softclDice: 0.5104 | IoU: 0.3108 | Tversky: 0.4726 | Hausdorff: 247.0889 | HD95: 44.4482 | LR: 0.000500
2025-08-16 21:54:05 INFO Epoch 016 | Train Loss: 0.3648 | Val Loss: 0.5687 | Dice: 0.4687 | softDice: 0.4230 | clDice: 0.5175 | softclDice: 0.5146 | IoU: 0.3074 | Tversky: 0.4687 | Hausdorff: 242.2753 | HD95: 44.2418 | LR: 0.000500
2025-08-16 21:56:53 INFO Epoch 017 | Train Loss: 0.3634 | Val Loss: 0.5659 | Dice: 0.4846 | softDice: 0.4303 | clDice: 0.5386 | softclDice: 0.4941 | IoU: 0.3210 | Tversky: 0.4846 | Hausdorff: 231.8301 | HD95: 40.7394 | LR: 0.000500
2025-08-16 21:59:42 INFO Epoch 018 | Train Loss: 0.3635 | Val Loss: 0.5670 | Dice: 0.4789 | softDice: 0.4331 | clDice: 0.5307 | softclDice: 0.5031 | IoU: 0.3159 | Tversky: 0.4789 | Hausdorff: 247.9084 | HD95: 40.9060 | LR: 0.000500
2025-08-16 22:02:31 INFO Epoch 019 | Train Loss: 0.3618 | Val Loss: 0.5673 | Dice: 0.4675 | softDice: 0.4269 | clDice: 0.5138 | softclDice: 0.5122 | IoU: 0.3067 | Tversky: 0.4675 | Hausdorff: 244.5995 | HD95: 51.7580 | LR: 0.000500
2025-08-16 22:05:18 INFO Epoch 020 | Train Loss: 0.3617 | Val Loss: 0.5686 | Dice: 0.4610 | softDice: 0.4175 | clDice: 0.5036 | softclDice: 0.5239 | IoU: 0.3012 | Tversky: 0.4610 | Hausdorff: 238.9919 | HD95: 46.0934 | LR: 0.000250
2025-08-16 22:08:07 INFO Epoch 021 | Train Loss: 0.3595 | Val Loss: 0.5671 | Dice: 0.4886 | softDice: 0.4426 | clDice: 0.5408 | softclDice: 0.4901 | IoU: 0.3245 | Tversky: 0.4886 | Hausdorff: 256.4291 | HD95: 36.6286 | LR: 0.000250
2025-08-16 22:10:53 INFO Epoch 022 | Train Loss: 0.3565 | Val Loss: 0.5669 | Dice: 0.4865 | softDice: 0.4406 | clDice: 0.5383 | softclDice: 0.4918 | IoU: 0.3225 | Tversky: 0.4865 | Hausdorff: 248.0228 | HD95: 43.1994 | LR: 0.000250
2025-08-16 22:13:43 INFO Epoch 023 | Train Loss: 0.3540 | Val Loss: 0.5686 | Dice: 0.4771 | softDice: 0.4323 | clDice: 0.5247 | softclDice: 0.5052 | IoU: 0.3145 | Tversky: 0.4771 | Hausdorff: 236.4035 | HD95: 32.4463 | LR: 0.000250
2025-08-16 22:16:31 INFO Epoch 024 | Train Loss: 0.3536 | Val Loss: 0.5675 | Dice: 0.4782 | softDice: 0.4338 | clDice: 0.5269 | softclDice: 0.5028 | IoU: 0.3154 | Tversky: 0.4782 | Hausdorff: 239.0505 | HD95: 37.1501 | LR: 0.000250
2025-08-16 22:19:18 INFO Epoch 025 | Train Loss: 0.3516 | Val Loss: 0.5692 | Dice: 0.4751 | softDice: 0.4325 | clDice: 0.5247 | softclDice: 0.5026 | IoU: 0.3127 | Tversky: 0.4751 | Hausdorff: 254.5177 | HD95: 39.4325 | LR: 0.000250
2025-08-16 22:22:06 INFO Epoch 026 | Train Loss: 0.3532 | Val Loss: 0.5683 | Dice: 0.4821 | softDice: 0.4388 | clDice: 0.5319 | softclDice: 0.4980 | IoU: 0.3186 | Tversky: 0.4821 | Hausdorff: 249.0812 | HD95: 36.5106 | LR: 0.000125
2025-08-16 22:24:57 INFO Epoch 027 | Train Loss: 0.3522 | Val Loss: 0.5693 | Dice: 0.4773 | softDice: 0.4354 | clDice: 0.5265 | softclDice: 0.5002 | IoU: 0.3146 | Tversky: 0.4773 | Hausdorff: 241.7817 | HD95: 35.1443 | LR: 0.000125
2025-08-16 22:27:45 INFO Epoch 028 | Train Loss: 0.3478 | Val Loss: 0.5694 | Dice: 0.4779 | softDice: 0.4380 | clDice: 0.5259 | softclDice: 0.4991 | IoU: 0.3152 | Tversky: 0.4779 | Hausdorff: 245.1273 | HD95: 37.7585 | LR: 0.000125
2025-08-16 22:30:30 INFO Epoch 029 | Train Loss: 0.3474 | Val Loss: 0.5689 | Dice: 0.4859 | softDice: 0.4443 | clDice: 0.5357 | softclDice: 0.4920 | IoU: 0.3219 | Tversky: 0.4859 | Hausdorff: 241.0934 | HD95: 31.8178 | LR: 0.000125
2025-08-16 22:33:17 INFO Epoch 030 | Train Loss: 0.3467 | Val Loss: 0.5699 | Dice: 0.4772 | softDice: 0.4364 | clDice: 0.5237 | softclDice: 0.5023 | IoU: 0.3144 | Tversky: 0.4772 | Hausdorff: 237.8169 | HD95: 35.2392 | LR: 0.000125
2025-08-16 22:36:08 INFO Epoch 031 | Train Loss: 0.3491 | Val Loss: 0.5687 | Dice: 0.4755 | softDice: 0.4353 | clDice: 0.5208 | softclDice: 0.5035 | IoU: 0.3130 | Tversky: 0.4755 | Hausdorff: 237.7256 | HD95: 38.9719 | LR: 0.000125
2025-08-16 22:38:54 INFO Epoch 032 | Train Loss: 0.3450 | Val Loss: 0.5705 | Dice: 0.4856 | softDice: 0.4432 | clDice: 0.5364 | softclDice: 0.4949 | IoU: 0.3216 | Tversky: 0.4856 | Hausdorff: 250.2099 | HD95: 34.2833 | LR: 0.000063
2025-08-16 22:41:43 INFO Epoch 033 | Train Loss: 0.3460 | Val Loss: 0.5696 | Dice: 0.4815 | softDice: 0.4399 | clDice: 0.5302 | softclDice: 0.4971 | IoU: 0.3181 | Tversky: 0.4815 | Hausdorff: 237.9090 | HD95: 35.9053 | LR: 0.000063
2025-08-16 22:44:36 INFO Epoch 034 | Train Loss: 0.3428 | Val Loss: 0.5703 | Dice: 0.4812 | softDice: 0.4404 | clDice: 0.5282 | softclDice: 0.4993 | IoU: 0.3178 | Tversky: 0.4812 | Hausdorff: 237.7813 | HD95: 33.6943 | LR: 0.000063
2025-08-16 22:47:25 INFO Epoch 035 | Train Loss: 0.3409 | Val Loss: 0.5706 | Dice: 0.4697 | softDice: 0.4308 | clDice: 0.5124 | softclDice: 0.5136 | IoU: 0.3080 | Tversky: 0.4697 | Hausdorff: 230.5230 | HD95: 36.6287 | LR: 0.000063
2025-08-16 22:50:17 INFO Epoch 036 | Train Loss: 0.3401 | Val Loss: 0.5730 | Dice: 0.4717 | softDice: 0.4330 | clDice: 0.5167 | softclDice: 0.5113 | IoU: 0.3096 | Tversky: 0.4717 | Hausdorff: 241.7050 | HD95: 34.6462 | LR: 0.000063
2025-08-16 22:53:05 INFO Epoch 037 | Train Loss: 0.3405 | Val Loss: 0.5708 | Dice: 0.4775 | softDice: 0.4366 | clDice: 0.5240 | softclDice: 0.5032 | IoU: 0.3147 | Tversky: 0.4775 | Hausdorff: 239.4918 | HD95: 34.8185 | LR: 0.000063
2025-08-16 22:55:54 INFO Epoch 038 | Train Loss: 0.3401 | Val Loss: 0.5718 | Dice: 0.4718 | softDice: 0.4337 | clDice: 0.5149 | softclDice: 0.5102 | IoU: 0.3098 | Tversky: 0.4718 | Hausdorff: 233.6490 | HD95: 34.6246 | LR: 0.000031
2025-08-16 22:58:46 INFO Epoch 039 | Train Loss: 0.3365 | Val Loss: 0.5716 | Dice: 0.4770 | softDice: 0.4376 | clDice: 0.5229 | softclDice: 0.5042 | IoU: 0.3143 | Tversky: 0.4770 | Hausdorff: 237.9494 | HD95: 34.6020 | LR: 0.000031
2025-08-16 23:01:33 INFO Epoch 040 | Train Loss: 0.3363 | Val Loss: 0.5716 | Dice: 0.4717 | softDice: 0.4336 | clDice: 0.5148 | softclDice: 0.5104 | IoU: 0.3098 | Tversky: 0.4717 | Hausdorff: 240.8374 | HD95: 35.5825 | LR: 0.000031
2025-08-16 23:04:22 INFO Epoch 041 | Train Loss: 0.3366 | Val Loss: 0.5724 | Dice: 0.4733 | softDice: 0.4349 | clDice: 0.5170 | softclDice: 0.5090 | IoU: 0.3110 | Tversky: 0.4733 | Hausdorff: 234.8958 | HD95: 33.4880 | LR: 0.000031
2025-08-16 23:07:09 INFO Epoch 042 | Train Loss: 0.3345 | Val Loss: 0.5732 | Dice: 0.4695 | softDice: 0.4320 | clDice: 0.5104 | softclDice: 0.5149 | IoU: 0.3079 | Tversky: 0.4695 | Hausdorff: 247.2850 | HD95: 32.9469 | LR: 0.000031
2025-08-16 23:09:56 INFO Epoch 043 | Train Loss: 0.3319 | Val Loss: 0.5737 | Dice: 0.4671 | softDice: 0.4317 | clDice: 0.5081 | softclDice: 0.5156 | IoU: 0.3058 | Tversky: 0.4671 | Hausdorff: 241.1308 | HD95: 34.6673 | LR: 0.000031
2025-08-16 23:12:46 INFO Epoch 044 | Train Loss: 0.3323 | Val Loss: 0.5728 | Dice: 0.4665 | softDice: 0.4306 | clDice: 0.5082 | softclDice: 0.5159 | IoU: 0.3053 | Tversky: 0.4665 | Hausdorff: 240.5010 | HD95: 37.4102 | LR: 0.000016
2025-08-16 23:15:35 INFO Epoch 045 | Train Loss: 0.3317 | Val Loss: 0.5734 | Dice: 0.4671 | softDice: 0.4313 | clDice: 0.5073 | softclDice: 0.5172 | IoU: 0.3058 | Tversky: 0.4671 | Hausdorff: 240.6236 | HD95: 36.4583 | LR: 0.000016
2025-08-16 23:18:25 INFO Epoch 046 | Train Loss: 0.3315 | Val Loss: 0.5731 | Dice: 0.4695 | softDice: 0.4329 | clDice: 0.5114 | softclDice: 0.5146 | IoU: 0.3078 | Tversky: 0.4695 | Hausdorff: 241.4322 | HD95: 35.8919 | LR: 0.000016
2025-08-16 23:21:10 INFO Epoch 047 | Train Loss: 0.3320 | Val Loss: 0.5734 | Dice: 0.4704 | softDice: 0.4335 | clDice: 0.5122 | softclDice: 0.5129 | IoU: 0.3086 | Tversky: 0.4704 | Hausdorff: 241.2819 | HD95: 33.9091 | LR: 0.000016
2025-08-16 23:24:00 INFO Epoch 048 | Train Loss: 0.3333 | Val Loss: 0.5726 | Dice: 0.4692 | softDice: 0.4315 | clDice: 0.5108 | softclDice: 0.5150 | IoU: 0.3076 | Tversky: 0.4692 | Hausdorff: 241.3403 | HD95: 35.3530 | LR: 0.000016
2025-08-16 23:26:50 INFO Epoch 049 | Train Loss: 0.3314 | Val Loss: 0.5729 | Dice: 0.4692 | softDice: 0.4325 | clDice: 0.5103 | softclDice: 0.5141 | IoU: 0.3076 | Tversky: 0.4692 | Hausdorff: 239.1099 | HD95: 34.7876 | LR: 0.000016
2025-08-16 23:29:36 INFO Epoch 050 | Train Loss: 0.3312 | Val Loss: 0.5731 | Dice: 0.4666 | softDice: 0.4310 | clDice: 0.5072 | softclDice: 0.5175 | IoU: 0.3054 | Tversky: 0.4666 | Hausdorff: 237.8954 | HD95: 35.2488 | LR: 0.000008
2025-08-16 23:29:36 INFO Training completed.
2025-08-16 23:30:18 INFO Fold 3 results: Dice: 0.4778 | softDice: 0.4266 | clDice: 0.5261 | softclDice: 0.5055 | IoU: 0.3151 | Tversky: 0.4778 | Hausdorff: 261.1004 | HD95: 41.6305
2025-08-16 23:30:18 INFO ===== Fold 4 / 5 =====
2025-08-16 23:30:18 INFO Loading model unet with settings {'name': 'unet', 'encoder_name': 'resnet34', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}
2025-08-16 23:33:07 INFO Epoch 001 | Train Loss: 0.5193 | Val Loss: 0.5945 | Dice: 0.4203 | softDice: 0.3371 | clDice: 0.4826 | softclDice: 0.6335 | IoU: 0.2662 | Tversky: 0.4203 | Hausdorff: 342.7954 | HD95: 67.8749 | LR: 0.001000
2025-08-16 23:35:52 INFO Epoch 002 | Train Loss: 0.4086 | Val Loss: 0.5728 | Dice: 0.4206 | softDice: 0.3491 | clDice: 0.4526 | softclDice: 0.6077 | IoU: 0.2666 | Tversky: 0.4206 | Hausdorff: 280.7877 | HD95: 72.3695 | LR: 0.001000
2025-08-16 23:38:43 INFO Epoch 003 | Train Loss: 0.3922 | Val Loss: 0.5734 | Dice: 0.4659 | softDice: 0.4004 | clDice: 0.5213 | softclDice: 0.5341 | IoU: 0.3039 | Tversky: 0.4659 | Hausdorff: 233.9415 | HD95: 53.2910 | LR: 0.001000
2025-08-16 23:41:37 INFO Epoch 004 | Train Loss: 0.3847 | Val Loss: 0.5737 | Dice: 0.3947 | softDice: 0.3516 | clDice: 0.4221 | softclDice: 0.6115 | IoU: 0.2465 | Tversky: 0.3947 | Hausdorff: 294.6436 | HD95: 117.1325 | LR: 0.001000
2025-08-16 23:44:25 INFO Epoch 005 | Train Loss: 0.3809 | Val Loss: 0.5692 | Dice: 0.3800 | softDice: 0.3468 | clDice: 0.4032 | softclDice: 0.6251 | IoU: 0.2348 | Tversky: 0.3800 | Hausdorff: 318.0000 | HD95: 118.8064 | LR: 0.001000
2025-08-16 23:47:16 INFO Epoch 006 | Train Loss: 0.3793 | Val Loss: 0.5719 | Dice: 0.4534 | softDice: 0.4059 | clDice: 0.4949 | softclDice: 0.5394 | IoU: 0.2933 | Tversky: 0.4534 | Hausdorff: 234.9901 | HD95: 61.6765 | LR: 0.001000
2025-08-16 23:50:04 INFO Epoch 007 | Train Loss: 0.3798 | Val Loss: 0.5725 | Dice: 0.4605 | softDice: 0.3952 | clDice: 0.5046 | softclDice: 0.5401 | IoU: 0.2993 | Tversky: 0.4605 | Hausdorff: 252.2924 | HD95: 56.2194 | LR: 0.001000
2025-08-16 23:52:53 INFO Epoch 008 | Train Loss: 0.3759 | Val Loss: 0.5718 | Dice: 0.4752 | softDice: 0.4258 | clDice: 0.5250 | softclDice: 0.5130 | IoU: 0.3119 | Tversky: 0.4752 | Hausdorff: 232.8621 | HD95: 45.0921 | LR: 0.001000
2025-08-16 23:55:43 INFO Epoch 009 | Train Loss: 0.3743 | Val Loss: 0.5721 | Dice: 0.4696 | softDice: 0.4197 | clDice: 0.5242 | softclDice: 0.5066 | IoU: 0.3072 | Tversky: 0.4696 | Hausdorff: 247.3597 | HD95: 58.1043 | LR: 0.001000
2025-08-16 23:58:29 INFO Epoch 010 | Train Loss: 0.3733 | Val Loss: 0.5729 | Dice: 0.4491 | softDice: 0.4069 | clDice: 0.4904 | softclDice: 0.5366 | IoU: 0.2903 | Tversky: 0.4491 | Hausdorff: 284.8205 | HD95: 79.4231 | LR: 0.001000
